age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
34,Female,PhD,Self-employed,31,Single,Poet,Content Writing,Literature,229288
29,Male,Bachelors,Freelancer,36,Married,Librarian,Excel,Literature,51320
41,Male,PhD,Freelancer,47,Single,Journalist,DevOps,Literature,135138
25,Male,PhD,Self-employed,41,Single,Poet,Data Analysis,Literature,120218
23,Female,PhD,Self-employed,20,Married,Journalist,Python,Literature,205283
50,Male,Diploma,Unemployed,56,Married,Journalist,Leadership,Literature,44808
26,Female,PhD,Self-employed,51,Divorced,Poet,Data Analysis,Literature,140861
52,Female,PhD,Freelancer,42,Single,Writer,Customer Support,Literature,89373
42,Male,PhD,Private,33,Married,Journalist,Excel,Literature,117809
21,Female,PhD,Private,28,Married,Librarian,Content Writing,Literature,232912
37,Female,PhD,Freelancer,21,Widowed,Poet,Data Analysis,Literature,127003
58,Male,High School,Government,54,Married,Editor,Excel,Literature,86379
31,Female,Bachelors,Unemployed,32,Divorced,Poet,Public Speaking,Literature,87881
51,Male,High School,Unemployed,58,Single,Poet,Communication,Literature,37033
61,Female,High School,Government,45,Divorced,Poet,Communication,Literature,60148
54,Female,PhD,Self-employed,50,Married,Writer,Data Analysis,Literature,235677
54,Male,Bachelors,Private,43,Divorced,Editor,Java,Literature,119064
35,Male,Bachelors,Unemployed,43,Divorced,Librarian,Python,Literature,66584
20,Male,Masters,Private,24,Widowed,Journalist,Data Analysis,Literature,159135
51,Female,Diploma,Unemployed,58,Widowed,Writer,Networking,Literature,110574
49,Female,High School,Unemployed,21,Married,Writer,Data Visualization,Literature,68354
34,Female,PhD,Unemployed,59,Divorced,Librarian,Excel,Literature,141537
58,Female,Masters,Private,21,Married,Librarian,Communication,Literature,107001
18,Male,Masters,Government,39,Married,Editor,Excel,Literature,124785
26,Male,Bachelors,Self-employed,36,Widowed,Poet,C++,Literature,126609
44,Male,Diploma,Private,22,Single,Editor,Data Analysis,Literature,100013
23,Male,Bachelors,Private,52,Widowed,Poet,Data Analysis,Literature,76388
49,Female,Bachelors,Freelancer,56,Married,Editor,Blockchain,Literature,61856
53,Male,High School,Unemployed,30,Divorced,Librarian,Leadership,Literature,45707
61,Male,PhD,Self-employed,57,Widowed,Editor,Leadership,Literature,198356
36,Male,PhD,Private,35,Single,Journalist,Excel,Literature,168568
61,Male,Masters,Government,52,Married,Writer,Business Analysis,Literature,73358
47,Male,Masters,Self-employed,58,Married,Journalist,Leadership,Literature,77177
59,Male,PhD,Self-employed,49,Widowed,Poet,Blockchain,Literature,188050
53,Female,Diploma,Private,34,Widowed,Poet,Finance,Literature,44560
36,Female,Bachelors,Self-employed,48,Single,Poet,Leadership,Literature,70913
32,Male,Diploma,Self-employed,46,Divorced,Journalist,Cloud Computing,Literature,72874
22,Female,Bachelors,Private,44,Married,Writer,Communication,Literature,131352
26,Male,Bachelors,Unemployed,33,Married,Editor,Statistics,Literature,59793
38,Male,Diploma,Self-employed,24,Divorced,Writer,Statistics,Literature,45912
60,Male,Diploma,Private,47,Divorced,Poet,C++,Literature,57336
37,Female,Bachelors,Self-employed,26,Divorced,Librarian,Excel,Literature,56332
48,Female,PhD,Self-employed,20,Single,Librarian,Public Speaking,Literature,160167
61,Male,High School,Self-employed,57,Married,Journalist,Leadership,Literature,57165
25,Male,PhD,Freelancer,31,Divorced,Librarian,Python,Literature,103398
25,Male,Bachelors,Government,26,Single,Poet,Excel,Literature,55326
40,Female,Bachelors,Self-employed,27,Married,Editor,Communication,Literature,78003
58,Male,Diploma,Private,21,Married,Journalist,C++,Literature,105612
33,Female,PhD,Self-employed,48,Widowed,Editor,Communication,Literature,93815
64,Female,PhD,Private,45,Single,Editor,Public Speaking,Literature,115243
49,Male,Bachelors,Freelancer,41,Widowed,Editor,Data Analysis,Literature,80629
31,Female,PhD,Unemployed,47,Single,Librarian,Public Speaking,Literature,92794
49,Female,High School,Freelancer,36,Widowed,Librarian,Python,Literature,43343
64,Female,High School,Unemployed,21,Married,Writer,Data Visualization,Literature,92131
44,Male,Bachelors,Unemployed,33,Married,Poet,Excel,Literature,82415
54,Male,Masters,Unemployed,20,Married,Writer,Customer Support,Literature,92895
34,Female,PhD,Unemployed,56,Widowed,Poet,Leadership,Literature,91869
40,Female,Diploma,Government,37,Married,Poet,Leadership,Literature,41974
56,Female,Bachelors,Self-employed,28,Married,Writer,Excel,Literature,89958
37,Female,Diploma,Unemployed,44,Married,Journalist,Blockchain,Literature,72701
47,Female,High School,Freelancer,40,Married,Poet,Communication,Literature,77824
24,Female,PhD,Unemployed,31,Single,Writer,C++,Literature,171476
58,Male,Bachelors,Freelancer,38,Widowed,Librarian,Software Engineering,Literature,62224
63,Male,Bachelors,Self-employed,55,Divorced,Poet,C++,Literature,77837
49,Female,Bachelors,Freelancer,56,Married,Writer,Python,Literature,59471
44,Female,High School,Unemployed,44,Divorced,Journalist,Leadership,Literature,83319
41,Female,Bachelors,Unemployed,45,Married,Journalist,Graphic Design,Literature,63909
49,Male,PhD,Private,30,Single,Librarian,C++,Literature,78703
47,Male,Bachelors,Private,47,Single,Editor,Python,Literature,70419
28,Male,PhD,Unemployed,45,Married,Editor,Data Analysis,Literature,162383
30,Male,Diploma,Unemployed,32,Single,Librarian,Networking,Literature,48831
20,Female,Masters,Government,39,Divorced,Editor,Node.js,Literature,100330
48,Female,High School,Self-employed,49,Married,Librarian,Communication,Literature,36360
31,Female,PhD,Unemployed,47,Single,Poet,Public Speaking,Literature,92794
42,Female,Masters,Government,53,Married,Editor,Communication,Literature,76056
57,Male,Diploma,Private,46,Divorced,Writer,Marketing,Literature,78069
29,Female,Bachelors,Private,49,Divorced,Librarian,Software Engineering,Literature,80761
34,Female,High School,Self-employed,48,Divorced,Poet,Public Speaking,Literature,38466
64,Male,Diploma,Freelancer,36,Married,Librarian,Excel,Literature,80757
23,Female,Masters,Private,53,Divorced,Librarian,Excel,Literature,87281
49,Male,PhD,Freelancer,26,Married,Editor,Python,Literature,203143
45,Female,Bachelors,Private,20,Widowed,Journalist,Cloud Computing,Literature,105780
49,Male,High School,Government,43,Widowed,Editor,C++,Literature,49359
40,Female,High School,Unemployed,50,Divorced,Poet,C++,Literature,32537
61,Female,Masters,Self-employed,56,Married,Librarian,Python,Literature,69315
18,Male,Masters,Government,39,Married,Poet,Excel,Literature,124785
18,Female,High School,Government,51,Single,Poet,Artificial Intelligence,Literature,63215
60,Male,Bachelors,Government,30,Widowed,Librarian,Leadership,Literature,73779
56,Female,Masters,Unemployed,57,Widowed,Librarian,Excel,Literature,95885
23,Female,Bachelors,Government,36,Widowed,Librarian,Leadership,Literature,49514
53,Female,PhD,Freelancer,38,Married,Librarian,Data Analysis,Literature,163917
57,Male,PhD,Private,40,Single,Poet,Excel,Literature,117421
36,Female,High School,Government,38,Widowed,Editor,HTML/CSS,Literature,40085
53,Female,PhD,Unemployed,59,Widowed,Poet,Data Analysis,Literature,97590
56,Female,PhD,Unemployed,45,Divorced,Journalist,Public Speaking,Literature,218394
44,Female,Masters,Freelancer,46,Married,Writer,Public Speaking,Literature,75931
26,Female,Bachelors,Unemployed,23,Widowed,Librarian,Data Analysis,Literature,135220
23,Male,High School,Self-employed,54,Divorced,Journalist,Project Management,Literature,87182
26,Male,High School,Unemployed,52,Widowed,Editor,Public Speaking,Literature,45916
53,Male,High School,Self-employed,21,Married,Writer,Machine Learning,Literature,37691
40,Female,PhD,Self-employed,32,Married,Writer,Excel,Literature,119460
18,Female,PhD,Government,51,Divorced,Librarian,C++,Literature,137561
29,Male,Bachelors,Self-employed,42,Widowed,Journalist,React,Literature,47552
46,Female,High School,Government,58,Widowed,Editor,C++,Literature,57945
23,Female,Bachelors,Self-employed,28,Divorced,Poet,Excel,Literature,52015
20,Female,Masters,Self-employed,54,Divorced,Editor,Excel,Literature,120310
53,Female,PhD,Freelancer,38,Married,Librarian,Networking,Literature,185982
34,Male,Bachelors,Freelancer,49,Married,Librarian,Communication,Literature,77625
32,Male,PhD,Unemployed,22,Married,Journalist,Public Speaking,Literature,83391
29,Female,PhD,Government,59,Married,Journalist,Python,Literature,172670
20,Female,PhD,Unemployed,47,Single,Librarian,Leadership,Literature,105812
18,Male,Bachelors,Self-employed,26,Single,Poet,Node.js,Literature,99136
42,Male,Diploma,Freelancer,32,Widowed,Poet,Communication,Literature,44841
56,Female,Diploma,Private,22,Widowed,Librarian,Machine Learning,Literature,124670
39,Female,Diploma,Unemployed,56,Single,Editor,C++,Literature,88848
25,Female,Masters,Unemployed,33,Widowed,Writer,Customer Support,Literature,83434
53,Male,High School,Government,31,Divorced,Editor,C++,Literature,42720
18,Male,High School,Private,54,Married,Writer,Public Speaking,Literature,56181
24,Female,Masters,Unemployed,33,Married,Editor,Node.js,Literature,116157
44,Male,High School,Self-employed,36,Single,Editor,Leadership,Literature,35442
47,Male,High School,Freelancer,37,Divorced,Journalist,HTML/CSS,Literature,47004
37,Male,Diploma,Unemployed,41,Divorced,Journalist,Public Speaking,Literature,84983
24,Female,PhD,Government,58,Widowed,Poet,Data Analysis,Literature,185981
57,Male,Diploma,Self-employed,58,Married,Librarian,C++,Literature,95917
31,Female,Masters,Private,53,Single,Librarian,Communication,Literature,102045
38,Female,PhD,Self-employed,30,Divorced,Writer,SQL,Literature,140120
55,Male,PhD,Private,57,Widowed,Librarian,C++,Literature,112237
53,Female,Diploma,Private,34,Widowed,Journalist,C++,Literature,49360
50,Male,Masters,Government,49,Married,Editor,Testing,Literature,76572
32,Male,PhD,Freelancer,40,Divorced,Journalist,Python,Literature,81901
27,Male,Masters,Government,36,Divorced,Librarian,DevOps,Literature,158459
55,Female,Masters,Freelancer,59,Widowed,Poet,Marketing,Literature,170273
18,Female,PhD,Private,43,Divorced,Poet,Finance,Literature,210611
57,Female,High School,Private,30,Single,Editor,React,Literature,74358
64,Female,High School,Unemployed,21,Married,Writer,Public Speaking,Literature,78376
46,Female,Masters,Self-employed,58,Single,Editor,Public Speaking,Literature,175186
61,Male,High School,Private,27,Married,Writer,Python,Literature,44656
39,Male,Diploma,Government,53,Widowed,Journalist,Data Analysis,Literature,44990
51,Female,PhD,Government,39,Married,Journalist,Finance,Literature,109143
24,Male,High School,Private,23,Widowed,Poet,Data Analysis,Literature,83400
19,Male,Masters,Unemployed,45,Single,Poet,Project Management,Literature,137200
57,Male,Diploma,Unemployed,47,Divorced,Editor,Database Management,Literature,77258
30,Male,PhD,Unemployed,29,Widowed,Journalist,Artificial Intelligence,Literature,105826
54,Male,PhD,Government,23,Widowed,Writer,Cloud Computing,Literature,110150
54,Male,Diploma,Government,59,Single,Poet,Project Management,Literature,59346
61,Male,PhD,Private,24,Widowed,Writer,C++,Literature,110045
49,Female,Bachelors,Self-employed,36,Married,Writer,HTML/CSS,Literature,103136
18,Male,High School,Private,54,Married,Poet,SQL,Literature,54469
64,Female,High School,Unemployed,37,Married,Editor,Statistics,Literature,38194
49,Male,Bachelors,Private,39,Single,Editor,Statistics,Literature,82302
23,Female,Masters,Government,48,Single,Librarian,Data Visualization,Literature,110515
58,Male,Diploma,Unemployed,35,Married,Poet,SQL,Literature,55498
24,Male,Masters,Self-employed,40,Married,Poet,Marketing,Literature,139643
23,Male,Diploma,Unemployed,42,Divorced,Editor,Python,Literature,104803
49,Female,Masters,Freelancer,56,Married,Writer,UI/UX Design,Literature,135186
62,Female,Diploma,Government,56,Widowed,Writer,Python,Literature,50034
53,Female,Diploma,Private,34,Widowed,Journalist,Machine Learning,Literature,49972
25,Female,Masters,Unemployed,33,Widowed,Writer,Customer Support,Literature,83434
50,Female,Diploma,Freelancer,40,Widowed,Editor,Data Analysis,Literature,73423
26,Female,PhD,Private,48,Widowed,Poet,Data Analysis,Literature,88340
45,Male,Diploma,Unemployed,50,Single,Poet,Data Visualization,Literature,57495
52,Female,Bachelors,Government,49,Single,Writer,Leadership,Literature,69140
33,Female,PhD,Unemployed,47,Single,Writer,C++,Literature,115206
39,Male,Diploma,Freelancer,33,Married,Journalist,Leadership,Literature,46038
64,Female,Bachelors,Private,22,Widowed,Librarian,Database Management,Literature,157532
58,Female,PhD,Private,28,Married,Editor,UI/UX Design,Literature,84732
36,Female,PhD,Government,31,Married,Librarian,Data Analysis,Literature,98515
41,Male,PhD,Self-employed,56,Divorced,Writer,Content Writing,Literature,101587
43,Female,Masters,Self-employed,38,Divorced,Poet,Cybersecurity,Literature,55772
44,Female,Diploma,Government,26,Widowed,Librarian,Python,Literature,96399
60,Male,Bachelors,Government,30,Widowed,Editor,C++,Literature,76093
37,Female,Masters,Freelancer,23,Single,Journalist,Excel,Literature,78761
34,Male,High School,Freelancer,20,Single,Editor,C++,Literature,42498
25,Male,PhD,Freelancer,31,Divorced,Poet,Python,Literature,103398
22,Male,High School,Government,25,Married,Writer,Data Analysis,Literature,50296
42,Female,High School,Freelancer,25,Married,Journalist,Content Writing,Literature,49218
52,Female,Bachelors,Freelancer,35,Married,Editor,Data Analysis,Literature,78121
27,Female,Diploma,Unemployed,46,Widowed,Writer,C++,Literature,45279
54,Female,PhD,Freelancer,28,Single,Poet,Graphic Design,Literature,112746
39,Female,PhD,Government,51,Single,Librarian,React,Literature,107251
49,Male,Bachelors,Freelancer,52,Widowed,Poet,Software Engineering,Literature,104548
54,Female,Masters,Freelancer,44,Married,Editor,Business Analysis,Literature,78548
50,Male,Diploma,Unemployed,56,Married,Writer,Cloud Computing,Literature,49396
56,Female,Diploma,Freelancer,47,Single,Editor,Java,Literature,64567
19,Female,High School,Unemployed,28,Single,Editor,Data Visualization,Literature,51446
25,Female,Masters,Private,49,Single,Writer,C++,Literature,68341
23,Male,High School,Self-employed,54,Divorced,Writer,Customer Support,Literature,82821
37,Female,Masters,Private,37,Widowed,Journalist,Customer Support,Literature,90914
21,Male,High School,Government,55,Single,Librarian,Java,Literature,44152
42,Male,Diploma,Government,21,Widowed,Writer,Customer Support,Literature,58397
41,Female,Bachelors,Unemployed,45,Married,Editor,Graphic Design,Literature,63909
45,Female,PhD,Government,55,Widowed,Editor,Communication,Literature,92689
21,Female,Diploma,Government,31,Widowed,Journalist,Python,Literature,76970
49,Female,Masters,Freelancer,56,Married,Market Research Analyst,UI/UX Design,Marketing,135186
59,Female,Bachelors,Unemployed,35,Married,SEO Specialist,C++,Marketing,106636
42,Male,Bachelors,Government,56,Married,Content Strategist,Data Analysis,Marketing,84008
51,Female,Masters,Unemployed,58,Married,SEO Specialist,Data Analysis,Marketing,159279
18,Female,High School,Government,47,Widowed,Market Research Analyst,SQL,Marketing,35505
18,Female,PhD,Self-employed,24,Divorced,Content Strategist,Public Speaking,Marketing,175838
26,Female,High School,Self-employed,50,Single,Market Research Analyst,Communication,Marketing,29523
36,Female,PhD,Self-employed,40,Widowed,Digital Marketer,Excel,Marketing,130668
61,Male,PhD,Private,58,Single,Digital Marketer,Software Engineering,Marketing,94567
39,Male,PhD,Private,35,Divorced,SEO Specialist,Customer Support,Marketing,145370
27,Male,High School,Private,58,Widowed,Content Strategist,C++,Marketing,45554
52,Female,Diploma,Government,35,Divorced,SEO Specialist,Communication,Marketing,62063
27,Male,Masters,Self-employed,39,Single,Digital Marketer,Communication,Marketing,59241
27,Male,High School,Private,58,Widowed,Content Strategist,DevOps,Marketing,44869
64,Male,Diploma,Private,34,Single,Content Strategist,Cybersecurity,Marketing,59716
24,Female,Diploma,Unemployed,32,Single,Brand Manager,C++,Marketing,76053
39,Male,Diploma,Freelancer,29,Divorced,Digital Marketer,Machine Learning,Marketing,68052
40,Male,PhD,Self-employed,41,Married,Digital Marketer,Excel,Marketing,199618
61,Male,Diploma,Government,30,Married,Brand Manager,Python,Marketing,61254
18,Male,High School,Freelancer,41,Married,Digital Marketer,Communication,Marketing,85303
20,Male,Masters,Private,31,Divorced,Content Strategist,Blockchain,Marketing,67113
32,Female,PhD,Private,47,Widowed,Content Strategist,Customer Support,Marketing,130959
28,Female,Bachelors,Freelancer,47,Single,Brand Manager,Artificial Intelligence,Marketing,72448
31,Female,Masters,Unemployed,37,Married,Brand Manager,Node.js,Marketing,75741
64,Female,PhD,Freelancer,23,Single,Brand Manager,Excel,Marketing,162238
37,Male,Masters,Unemployed,35,Widowed,Digital Marketer,Excel,Marketing,127700
40,Male,High School,Unemployed,55,Divorced,Brand Manager,React,Marketing,85707
